timestamp,pair,breakout_fired,vol_spike_fired,mr_touch_fired
2025-12-14T07:18:22.693283+00:00,BTCUSDT,0,1,0
2025-12-14T07:18:22.693283+00:00,ETHUSDT,0,0,0
2025-12-14T07:18:34.536611+00:00,BTCUSDT,0,1,0
2025-12-14T07:18:34.536611+00:00,ETHUSDT,0,0,0
2025-12-14T07:18:46.281215+00:00,BTCUSDT,0,1,0
2025-12-14T07:18:46.281215+00:00,ETHUSDT,0,1,0
2025-12-14T07:18:58.372071+00:00,BTCUSDT,0,1,0
2025-12-14T07:18:58.372071+00:00,ETHUSDT,0,1,0
2025-12-14T07:19:10.129586+00:00,BTCUSDT,0,1,0
2025-12-14T07:19:10.129586+00:00,ETHUSDT,0,1,0
2025-12-14T07:19:21.891599+00:00,BTCUSDT,0,1,0
2025-12-14T07:19:21.891599+00:00,ETHUSDT,0,1,0
2025-12-14T07:19:33.832052+00:00,BTCUSDT,0,1,0
2025-12-14T07:19:33.832052+00:00,ETHUSDT,0,1,0
2025-12-14T07:19:45.615240+00:00,BTCUSDT,0,1,0
2025-12-14T07:19:45.615240+00:00,ETHUSDT,0,1,0
2025-12-14T07:19:57.381978+00:00,BTCUSDT,0,1,0
2025-12-14T07:19:57.381978+00:00,ETHUSDT,0,1,0
2025-12-14T07:20:09.317362+00:00,BTCUSDT,0,1,0
2025-12-14T07:20:09.317362+00:00,ETHUSDT,0,1,0
2025-12-14T07:20:21.257802+00:00,BTCUSDT,0,1,0
2025-12-14T07:20:21.257802+00:00,ETHUSDT,0,1,0
2025-12-14T07:20:33.042838+00:00,BTCUSDT,0,1,0
2025-12-14T07:20:33.042838+00:00,ETHUSDT,0,1,0
2025-12-14T07:20:44.811072+00:00,BTCUSDT,0,1,0
2025-12-14T07:20:44.811072+00:00,ETHUSDT,0,1,0
2025-12-14T07:20:56.725995+00:00,BTCUSDT,0,1,0
2025-12-14T07:20:56.725995+00:00,ETHUSDT,0,1,0
2025-12-14T07:21:08.497045+00:00,BTCUSDT,0,1,0
2025-12-14T07:21:08.497045+00:00,ETHUSDT,0,1,0
2025-12-14T07:21:20.415065+00:00,BTCUSDT,0,1,0
2025-12-14T07:21:20.415065+00:00,ETHUSDT,0,1,0
2025-12-14T07:21:32.239272+00:00,BTCUSDT,0,1,0
2025-12-14T07:21:32.239272+00:00,ETHUSDT,0,1,0
2025-12-14T07:21:44.154833+00:00,BTCUSDT,0,1,0
2025-12-14T07:21:44.154833+00:00,ETHUSDT,0,1,0
